,Name,Url,Ingredients,Calories,Carbs Grams,Protein Grams,Fat Grams
114,"Southwestern Black Bean, Quinoa and Mango Medley",https://www.skinnytaste.com/southwestern-black-bean-quinoa-and/,"['15-ounce can black beans no salt added rinsed and drained', '1 cup cooked quinoa (according to package directions)', '1 cup fresh or frozen corn', '1 small red bell pepper chopped', '1 cup chopped fresh mango', '1/4 cup finely chopped red onion', '1/2 cup chopped fresh cilantro', '1 small jalapeño pepper seeded and finely diced', 'juice from 1 medium lemon or lime', '1 1/2 tbsp extra virgin olive oil', '2 garlic cloves minced', '1/2 tsp ground cumin', '1/2 tsp chili powder', '1/4 tsp ground turmeric']",164.0,27.0,6.0,4.0
115,Skillet Sweet Potato Chicken Hash with Eggs,https://www.skinnytaste.com/skillet-sweet-potato-chicken-hash-with/,"['1 tbsp olive oil', '1 medium onion chopped', '10 ounces peeled sweet potatoes diced into 1/2-inch pieces', '2 tsp fresh or 3/4 tsp dried thyme', '1/2 teaspoon garlic powder', '1/4 teaspoon paprika', '8 oz leftover rotisserie chicken breast diced into 1/2-inch pieces', '4 large eggs', '1 tbsp fresh chopped chives']",265.0,18.0,25.0,10.0
116,Healthy Avocado Egg Salad and Salmon Sandwich,https://www.skinnytaste.com/healthy-avocado-egg-salad-and-salmon/,"['2 large hard-boiled eggs', '2 large hard boiled egg whites (discard the rest)', '1/2 (2 oz) medium hass avocado cut into 1/2-inch dice', '1 tbsp light mayonnaise', '1/2 tsp Dijon mustard', '1/2 tsp caper brine (optional)', '1/2 tbsp finely chopped fresh chives or dill', '1/4 tsp Kosher salt', 'pinch freshly ground pepper', '12 thin slices cucumber', '4 slices (4 oz) Wild Nova salmon', '4 slices whole grain sliced bread toasted']",226.0,22.5,16.5,8.0
117,Thai Chicken Peanut Lettuce Tacos,https://www.skinnytaste.com/thai-chicken-peanut-lettuce-tacos/,"['1/2 cup reduced-sodium chicken broth', '3 tbsp PB2 (or 2 tbsp peanut butter)', '1/2 tablespoon Sriracha chili sauce', '1 tbsp honey', '1 tbsp soy sauce (use Tamari for gluten free)', '1/2 tbsp freshly grated ginger', '1 clove garlic crushed', 'cooking spray', '16 oz ground chicken', '1 tbsp Sriracha chili sauce (more or less to taste)', '4 cloves garlic crushed', '1 tbsp fresh ginger grated', '1 tbsp soy sauce (use Tamari for gluten free)', '3/4 cups shredded carrots', '2/3 cup scallions chopped', '3/4 cup shredded red cabbage', '2 tbsp chopped peanuts', 'cilantro leaves for garnish', '4 lime wedges', '8 iceberg lettuces outer leaves']",252.0,18.0,25.0,12.0
118,Baked Buffalo Chicken Nuggets,https://www.skinnytaste.com/baked-buffalo-chicken-nuggets/,"['1/2 tsp garlic powder', '1/2 tsp paprika', '1/2 tsp chili powder (use ground cayenne to make it hotter)', '1/8 tsp black pepper', '6 tbsp whole wheat Italian seasoned breadcrumbs', '1/4 cup panko', 'olive oil spray (I used my Misto)', '2 tbsp Frank’s Hot Sauce (or Tabasco if you want it HOT)', '2 tsp olive oil', '1 lb skinless chicken breast cut into 40 small bite sized pieces', '4 celery stalks trimmed to 4 inch strips', 'optional: 1/2 cup skinny blue cheese dressing (additional points)']",211.0,11.0,28.0,6.0
119,Grilled Mediterranean Chicken and Quinoa Salad,https://www.skinnytaste.com/grilled-mediterranean-chicken-and/,"['16 oz skinless thin sliced chicken cutlets', 'kosher salt and freshly ground black pepper', '1 clove garlic minced', '1 tablespoons chopped fresh rosemary or oregano', 'juice of 1/2 lemon', '1 teaspoon extra-virgin olive oil', '1/2 cup uncooked quinoa', '3/4 cup water', '1/4 cup red onion diced', 'juice of 1 lemon', '1/4 cup kalamata olives pitted and sliced', '1 tbsp extra virgin olive oil', '2 cups cucumber peeled and diced (from 1 English)', '1 cup cherry tomatoes quartered', '1/3 cup crumbled feta', 'kosher salt and fresh pepper to taste']",180.0,8.0,20.0,8.0
120,Lentil salad,https://www.skinnytaste.com/lentil-salad/,"['1 cup dry brown lentils', '1 bay leaf', '2 sprigs fresh thyme', '1 cup finely diced carrots', '1/3 cup finely diced celery', '1/4 cup finely diced red bell pepper', '1/4 cup finely diced red onion', '1/4 cup minced parsley', '1 clove garlic minced', '5 tbsp lemon juice', '1 tablespoon olive oil', '1 teaspoon kosher salt', 'fresh ground black pepper']",102.0,20.0,7.0,3.0
121,Italian Tuna and Brown Rice Salad (Riso e Tonno),https://www.skinnytaste.com/italian-tuna-and-brown-rice-salad-riso/,"['2 cans (4 oz each drained) Italian premium yellowfin canned tuna in oil drained', '1 cup cooked and cooled brown rice', '8 oz frozen classic\xa0 mixed vegetables (Bird’s Eye) cooked and cooled', '1/4 cup good quality sliced black olives', '2 tbsp drained capers (plus 1 tbsp of the brine)', '1/4 cup chopped red bell pepper', 'juice of 1/2 lemon', '1/2 tbsp olive oil (I used from the can)']",157.5,17.0,10.5,5.5
122,Spiralized Greek Cucumber Salad with Lemon and Feta,https://www.skinnytaste.com/spiralized-greek-cucumber-salad-with/,"['1/2 seedless English cucumber (about 7 ounces)', '1/4 of a green bell pepper chopped', '1/3 cup grape tomatoes halved', '5 pitted kalamata olives', '1 tbsp red onion sliced', '1/2 fresh lemon', '1 oz fresh feta sliced thick', '1/2 tablespoon extra virgin olive oil', 'kosher salt and freshly ground black pepper', '1/2 teaspoon fresh oregano leaves minced']",225.0,16.0,7.0,16.0
123,Spiralized Raw Zucchini Salad with Avocado and Edamame,https://www.skinnytaste.com/spiralized-raw-zucchini-salad-with/,"['1 medium zucchini ends trimmed off', '1/2 lemon', '1/2 tbsp olive oil', 'kosher salt to taste', 'fresh black pepper to taste', '2 oz diced avocado (1/2 medium haas)', '1/3 cup shelled cooked edamame', '1 basil leaf minced', '1 tsp minced chive']",254.0,20.0,8.0,18.0
124,Turkey Taco Lettuce Wraps,https://www.skinnytaste.com/turkey-taco-lettuce-wraps-3-pts/,"['1.3 lbs 99% lean ground turkey', '1 tsp garlic powder', '1 tsp cumin', '1 tsp salt', '1 tsp chili powder', '1 tsp paprika', '1/2 tsp oregano', '1/2 small onion minced', '2 tbsp bell pepper minced', '3/4 cup water', '4 oz can tomato sauce', '8 large lettuce leaves from Iceberg lettuce', '(optional) 1/2 cup shredded reduced fat cheddar (omit for Whole 30)']",255.0,6.0,30.0,11.0
125,Picadillo Quesadillas,https://www.skinnytaste.com/picadillo-quesadillas/,"['1 tbsp chopped cilantro', '1 tbsp chopped tomato', '1 tbsp chopped scallion', 'juice from 1/2 lime', 'cooking spray', '2 reduced-carb whole wheat flour tortillas', '6 tbsp shredded reduced fat cheddar jack', '1/2 cup Crock Pot Picadillo (drained)']",211.0,15.0,22.0,10.0
126,Canned Tuna Ceviche,https://www.skinnytaste.com/canned-tuna-ceviche/,"['2 tbsp minced red onion', '1 to 1 1/2 limes', 'kosher salt and freshly ground black pepper as needed', '1 tsp olive oil', '1 (7 oz) can chunk white albacore tuna packed in water (5.1 oz drained)', '1 medium seeded plum tomato finely diced', '2\xa0 tbsp chopped cilantro', '1 jalapeño minced (keep seeds for spicy) or you can use pickled', '3 drops Tabasco sauce (optional)', '2 oz sliced avocado (1/2 medium haas)']",153.0,9.0,15.0,8.0
127,Quinoa Chickpea and Avocado Salad,https://www.skinnytaste.com/quinoa-chickpea-and-avocado-salad/,"['1 cup quartered grape tomatoes', '15 oz can garbanzo beans rinsed and drained', '1 cup cooked quinoa', '2 tbsp red onion minced', '2 tbsp cilantro minced', '1 1/2 limes juice of', 'kosher salt and fresh pepper to taste', '1 cup diced cucumber', '4 oz diced avocado (1 medium hass)']",248.0,41.0,9.0,7.0
128,Greek Nachos,https://www.skinnytaste.com/greek-nachos/,"['2 small 100% whole wheat pita rounds (about 70 – 80 calories each)', '1/2 tomato (or 1/2 cup quartered grape tomatoes)', '1/2 cucumber diced (about 3/4 cup)', '1/4 cup crumbled feta cheese', '2 tbsp hummus prepared or homemade']",170.0,20.0,7.5,6.0
129,Egg Tomato and Scallion Sandwich,https://www.skinnytaste.com/egg-tomato-and-scallion-sandwich/,"['100 calorie sandwich roll (deli thin flats Martin potato rolls etc)', '1 tbsp chopped scallions', '1 large Hard Boiled Egg sliced', '1 tbsp light mayonnaise', '1 thick slice ripe tomato', 'salt and fresh cracked pepper to taste']",213.0,21.0,13.5,9.5
130,Zucchini Noodles (Zoodles) with Lemon-Garlic Spicy Shrimp ,https://www.skinnytaste.com/zucchini-noodles-zoodles-with-lemon/,"['1 1/2 teaspoons olive oil', 'pinch crushed red pepper flakes', '4 oz peeled and deveined shrimp', '2 cloves garlic sliced thin and devided', '1 medium (7 oz) zucchini spiralized', 'pinch salt and fresh black pepper', '1/4 lemon', '1/4 cup halved grape tomatoes']",235.5,14.5,25.0,9.0
131,Chicken Pot Pie Soup,https://www.skinnytaste.com/chicken-pot-pie-soup/,"['1/4 cup flour (to make gluten-free use 2 tbsp cornstarch instead)', '2 cups water', '4 cups fat free milk', '1 large celery stalk chopped', '1/2 medium chopped onion', '8 oz sliced baby portobello mushrooms', '2 chicken bouillons', 'fresh ground pepper', 'pinch of thyme', '10 oz frozen classic mixed vegetables (peas carrots green beans corn)', '2 potatoes peeled and cubed small', '16 oz cooked chicken breast diced small', 'salt']",268.0,32.0,30.0,3.5
132,Black-eyed Pea Dip,https://www.skinnytaste.com/black-eyed-pea-dip/,"['15 oz canned no salt black eye peas\xa0 (Eden)', '2 cloves garlic crushed or minced', '3 tbsp fresh lime juice (from about\xa0 1 1/2 limes)', '1 tbsp extra virgin olive', '1 tsp cumin', 'pinch crushed red pepper flakes', '1/2 tsp kosher salt', '1 cup cooked corn fresh or frozen thawed', '1 cup cherry tomatoes quartered', '1/4 cup minced red onion finely diced', '1/4 cup cilantro chopped', '1 jalapeño seeded and diced (optional)', '1 medium avocado diced']",107.0,15.0,4.5,4.0
133,Turkey Santa Fe Lettuce Wraps,https://www.skinnytaste.com/turkey-santa-fe-lettuce-wraps/,"['1 tsp olive oil', '1/4 cup minced red bell peppers', '1/4 cup minced scallions', '12 oz leftover turkey breast diced small', '2/3 cup frozen corn', '1/2 cup canned black beans rinsed and drained', '1/2 cup frozen spinach thawed and drained', '2 tbsp diced jarred jalapeno peppers', '1 teaspoon cumin', '1 teaspoon chili powder', '1/2 teaspoon kosher salt', '1 cup reduced fat shredded Mexican cheese blend', '8 large Iceburg lettuce leaves', '12 tbsp Avocado Cilantro Ranch Dressing']",297.0,21.0,31.0,13.0
134,Sweet Potato Irish Nachos,https://www.skinnytaste.com/sweet-potato-irish-nachos/,"['cooking spray', '4 medium (about 7 oz each) sweet potatoes skin on', '1 tbsp olive oil', '1 1/2 tsp paprika', 'pinch cayenne pepper', '1 tsp garlic powder', 'Coarse salt and fresh-cracked pepper', '1/2 bell pepper sliced thin', '1/3 cup sharp shredded cheddar cheese (I used Cabot)', '1/2 cup Pepper Jack light cheese', '1 medium scallion chopped', 'pickled jalapeño slices', '4 tbsp tomato diced small', '1 tbsp chopped cilantro', 'sliced black olives optional', 'salsa for dipping']",227.0,28.0,9.0,9.0
135,Quick Spiralized Zucchini and Grape Tomatoes,https://www.skinnytaste.com/quick-spiralized-zucchini-and-grape/,"['1/2 tablespoon olive oil', '3 garlic cloves chopped', '3/4 lb grape tomatoes cut in half', 'pinch red crushed pepper flakes', 'Kosher Salt and freshly ground black pepper to taste', '1 tbsp chopped fresh basil', '1 large zucchini spiralized with thicker blade']",117.0,20.0,4.0,5.0
136,Tuna Lettuce Wrap with Avocado Yogurt Dressing,https://www.skinnytaste.com/tuna-lettuce-wrap-with-avocado-yogurt/,"['4 large leaves Butter or Bibb Lettuce', '4 oz good quality tuna in olive oil drained* (I used Tonino)', '1 heart of palm drained and sliced', '1/4 cup cherry tomatoes quartered', '1/4 cup shredded or grated carrot', '2 thinly sliced red onion separated into rings', '2 tablespoon\xa0Avocado Yogurt Dressing\xa0(recipe follows)', '1/2 cup 2% Greek yogurt (or dairy free version)', '1/4 small avocado (1 oz)', '3 tbsp fresh chopped cilantro', '1/2 jalapeno pepper seeds and membrane removed for mild heat', '1 clove garlic', 'Juice from 1/4 lime', '1/8 tsp kosher salt', 'freshly ground pepper to taste', '1 tablespoon water as needed']",162.0,10.0,20.0,5.0
137,Healthy Avocado Egg Salad and Salmon Sandwich,https://www.skinnytaste.com/healthy-avocado-egg-salad-and-salmon/,"['2 large hard-boiled eggs', '2 large hard boiled egg whites (discard the rest)', '1/2 (2 oz) medium hass avocado cut into 1/2-inch dice', '1 tbsp light mayonnaise', '1/2 tsp Dijon mustard', '1/2 tsp caper brine (optional)', '1/2 tbsp finely chopped fresh chives or dill', '1/4 tsp Kosher salt', 'pinch freshly ground pepper', '12 thin slices cucumber', '4 slices (4 oz) Wild Nova salmon', '4 slices whole grain sliced bread toasted']",226.0,22.5,16.5,8.0
138,Grilled Mediterranean Chicken and Quinoa Salad,https://www.skinnytaste.com/grilled-mediterranean-chicken-and/,"['16 oz skinless thin sliced chicken cutlets', 'kosher salt and freshly ground black pepper', '1 clove garlic minced', '1 tablespoons chopped fresh rosemary or oregano', 'juice of 1/2 lemon', '1 teaspoon extra-virgin olive oil', '1/2 cup uncooked quinoa', '3/4 cup water', '1/4 cup red onion diced', 'juice of 1 lemon', '1/4 cup kalamata olives pitted and sliced', '1 tbsp extra virgin olive oil', '2 cups cucumber peeled and diced (from 1 English)', '1 cup cherry tomatoes quartered', '1/3 cup crumbled feta', 'kosher salt and fresh pepper to taste']",180.0,8.0,20.0,8.0
139,Spiralized Greek Cucumber Salad with Lemon and Feta,https://www.skinnytaste.com/spiralized-greek-cucumber-salad-with/,"['1/2 seedless English cucumber (about 7 ounces)', '1/4 of a green bell pepper chopped', '1/3 cup grape tomatoes halved', '5 pitted kalamata olives', '1 tbsp red onion sliced', '1/2 fresh lemon', '1 oz fresh feta sliced thick', '1/2 tablespoon extra virgin olive oil', 'kosher salt and freshly ground black pepper', '1/2 teaspoon fresh oregano leaves minced']",225.0,16.0,7.0,16.0
140,Picadillo Quesadillas,https://www.skinnytaste.com/picadillo-quesadillas/,"['1 tbsp chopped cilantro', '1 tbsp chopped tomato', '1 tbsp chopped scallion', 'juice from 1/2 lime', 'cooking spray', '2 reduced-carb whole wheat flour tortillas', '6 tbsp shredded reduced fat cheddar jack', '1/2 cup Crock Pot Picadillo (drained)']",211.0,15.0,22.0,10.0
141,Greek Nachos,https://www.skinnytaste.com/greek-nachos/,"['2 small 100% whole wheat pita rounds (about 70 – 80 calories each)', '1/2 tomato (or 1/2 cup quartered grape tomatoes)', '1/2 cucumber diced (about 3/4 cup)', '1/4 cup crumbled feta cheese', '2 tbsp hummus prepared or homemade']",170.0,20.0,7.5,6.0
142,Chicken Pot Pie Soup,https://www.skinnytaste.com/chicken-pot-pie-soup/,"['1/4 cup flour (to make gluten-free use 2 tbsp cornstarch instead)', '2 cups water', '4 cups fat free milk', '1 large celery stalk chopped', '1/2 medium chopped onion', '8 oz sliced baby portobello mushrooms', '2 chicken bouillons', 'fresh ground pepper', 'pinch of thyme', '10 oz frozen classic mixed vegetables (peas carrots green beans corn)', '2 potatoes peeled and cubed small', '16 oz cooked chicken breast diced small', 'salt']",268.0,32.0,30.0,3.5
143,Sweet Potato Irish Nachos,https://www.skinnytaste.com/sweet-potato-irish-nachos/,"['cooking spray', '4 medium (about 7 oz each) sweet potatoes skin on', '1 tbsp olive oil', '1 1/2 tsp paprika', 'pinch cayenne pepper', '1 tsp garlic powder', 'Coarse salt and fresh-cracked pepper', '1/2 bell pepper sliced thin', '1/3 cup sharp shredded cheddar cheese (I used Cabot)', '1/2 cup Pepper Jack light cheese', '1 medium scallion chopped', 'pickled jalapeño slices', '4 tbsp tomato diced small', '1 tbsp chopped cilantro', 'sliced black olives optional', 'salsa for dipping']",227.0,28.0,9.0,9.0
144,Chicken Rice Mushroom Soup,https://www.skinnytaste.com/chicken-shiitake-and-wild-rice-soup/,"['1 tbsp butter', '1 small onion', '1 tbsp flour', '6 cups less-sodium chicken broth (Swanson)', '3 cups water', '2/3 cup chopped carrots', '3 garlic cloves', '2 celery stalks', '14 oz boneless skinless chicken thighs', '4.5 oz long grain rice & wild rice combo (I used Carolina)', '1/2 cup brown rice', '4 oz shiitake mushrooms sliced', '2 tbsp light sour cream', 'salt and fresh pepper to taste']",200.0,27.0,13.0,4.0
145,Crock Pot Kid-Friendly Turkey Chili,https://www.skinnytaste.com/crock-pot-kid-friendly-turkey-chili/,"['1.3 lbs 99% lean ground turkey', '1 teaspoon oil', '1 medium onion minced', '1 red bell pepper diced fine', '1 garlic clove minced', '1 1/2 cups frozen corn kernels', '10 oz can Rotel Mild Tomatoes', '8 oz small can plain tomato sauce', '1/4 cup low sodium chicken broth', '1 teaspoon cumin', '1/2 teaspoon chili powder', '1/2 teaspoon paprika', '1/2 teaspoon kosher salt', '1 bay leaf', 'diced avocado', 'reduced fat sour cream', 'reduced fat shredded cheese', 'baked tortilla chips']",226.0,21.0,31.0,3.0
146,Tomato and Zucchini Frittata,https://www.skinnytaste.com/tomato-and-zucchini-frittata/,"['2 tsp olive oil', '1 medium onion diced', '1-1/2 cups (7 oz) zucchini diced into matchsticks', '4 large eggs', '4 large egg whites', '1/4 cup Asiago cheese grated', 'salt and fresh pepper', '2 medium (about 8 oz) vine ripe tomatoes cored and thinly sliced crosswise']",172.0,8.0,13.0,10.0
147,Grilled Stone Fruit Salad with Honey Goat Cheese Dressing,https://www.skinnytaste.com/grilled-stone-fruit-salad-with-honey/,"['2.5 oz fresh creamy goat cheese room temperature', '1 tbsp honey', '1/2 tbsp extra-virgin olive oil', '1 1/2 tsp apple cider vinegar', '2 teaspoons fresh lemon juice', '1 1/2 tbsp water', 'kosher salt and freshly ground black pepper', '6 cups mixed baby greens', '2 ripe medium peaches halved and sliced into wedges', '2 medium ripe plums halved and sliced into wedges', '24 walnut or pecan halves']",232.0,16.0,6.0,17.0
148,Zucchini Pizza Bites,https://www.skinnytaste.com/zucchini-pizza-bites/,"['4 slices large zucchini 1/4″ thick (or 1 medium zucchini cut on diagnal)', 'olive oil spray (I used my Misto)', 'salt and pepper', '2 tbsp quick marinara sauce', '1/4 cup shredded part skim mozzarella']",124.8,10.4,8.2,5.7
149,Chipotle Lobster Avocado Wrap,https://www.skinnytaste.com/chipotle-lobster-and-avocado-wrap/,"['9 oz (about 1 3/4 cups) steamed lobster meat chopped (from 2 lb lobster)', '3 tbsp Hellmann’s light mayo', '2 tbsp 2% fat Greek yogurt', '1 tbsp chipotle paste or chopped peppers in adobo sauce', '1 green onions finely chopped', '1 tbsp fresh lemon juice', '1 tbsp minced cilantro', '1 medium avocado diced', '8 medium romaine lettuce leaves', '4 whole wheat low carb tortillas (8 inches) room temperature (or sub for GF tortillas)']",219.0,17.0,20.0,12.0
150,Roast Beef Sandwich with Melted Cheese and Caramelized Onions,https://www.skinnytaste.com/roast-beef-sandwich-with-melted-cheese/,"['2 teaspoons olive oil', '1 large white onion sliced into rings', 'salt and black pepper to taste', '12 oz leftover garlic lovers roast beef sliced thin', '8 oz whole wheat Italian or French bread cut into 4 pieces', '4 oz reduced-fat Swiss Cheese or provolone']",365.0,23.0,36.5,15.0
151,Orange and Arugula Salad with Red Onion and Gorgonzola,https://www.skinnytaste.com/orange-red-onion-gorgonzola-and-arugula/,"['1 small orange peeled and sectioned', '1 tsp balsamic vinegar', '1 tsp extra virgin olive oil', '1/2 tsp honey', 'salt and fresh pepper to taste', '2 cups baby greens such as arugula and spinach', '3 tbsp crumbled gorgonzola cheese (blue cheese works great too)', '2 – 3 slices red onion (to taste)']",196.0,18.5,8.0,10.5
152,Summer Pasta Salad with Baby Greens,https://www.skinnytaste.com/summer-pasta-salad-with-baby-greens/,"['3 oz (about 4 cups) baby arugula and baby spinach mix', '5 oz gluten-free or wheat pasta', '1/3 cup sun dried tomatoes sliced thin', '2 tbsp capers drained', '2 tbsp balsamic vinegar', '1 1/2 tbsp extra virgin olive oil', 'salt and fresh pepper to taste', '2 tbsp freshly shaved Parmigiano Reggiano']",169.0,29.5,6.0,5.0
153,Lemon Asparagus Couscous Salad with Tomatoes,https://www.skinnytaste.com/lemon-asparagus-couscous-salad-with/,"['6 oz whole wheat pearl couscous', '3/4 lb thin asparagus spears tough ends trimmed', '1 1/2 cups grape tomatoes quartered', '1/4 cup red onion minced', '1-1/2 lemons juiced', '1 tbsp extra virgin olive oil', '2 tbsp fresh parsley minced', 'Kosher salt to taste', 'fresh cracked pepper to taste']",170.0,30.0,6.5,4.0
154,Asparagus and Swiss Cheese Frittata,https://www.skinnytaste.com/asparagus-and-swiss-cheese-frittata/,"['1/2 lb asparagus tough ends trimmed off', '1/2 cup shallots chopped', '2 tsp butter', '3 large eggs', '5 large egg whites', '1 tbsp 1% milk', '2 tbsp fresh grated Pecorino Romano', '3 oz reduced fat Swiss cheese (I used Sargento)', 'salt and fresh pepper to taste']",226.0,13.0,21.0,11.0
155,Mediterranean Quinoa Salad,https://www.skinnytaste.com/mediterranean-quinoa-salad/,"['1 cup uncooked quinoa', '2 cups water', '1/4 cup red onion diced', '1/2 – 3/4 lemon squeezed', '1/4 cup (about 10) kalamata olives pitted and sliced', '2 tbsp extra virgin olive oil', '2 cups cucumber peeled and diced (from 1 English)', '1 cup cherry tomatoes quartered', '1/3 cup crumbled feta', 'salt and fresh pepper to taste']",145.5,15.5,4.5,8.0
156,"Mixed Baby Greens with Strawberries, Gorgonzola and Poppy Seed Dressing",https://www.skinnytaste.com/mixed-baby-greens-with-strawberries-25/,"['1 tbsp red wine vinegar', '1 tbsp cider vinegar', '2 tbsp olive oil', '1 tsp minced shallots', '1 1/2 tbsp honey (raw for Paleo)', '1/2 tbsp poppy seeds', '5 oz organic mixed baby greens', '1/4 cup slivered almond', '2 cups sliced strawberries', '1/4 cup gorgonzola (leave out for Paleo)']",198.0,16.5,5.0,14.0
157,Fiesta Bean Salad,https://www.skinnytaste.com/fiesta-bean-salad/,"['2 cloves garlic minced', '3 tbsp fresh lime juice', '1 tbsp extra virgin olive', '1 tsp cumin', 'pinch crushed red pepper flakes', '1/2 teaspoon salt', '15 oz can black beans rinsed and drained', '1 cup canned chickpeas rinsed and drained', '1 cup cherry tomatoes halved', '1/4 cup minced red onion finely diced', '1/4 cup cilantro chopped', '1 medium avocado diced']",335.0,47.0,14.0,11.5
158,Antipasto Salad,https://www.skinnytaste.com/italian-antipasto-salad/,"['1 cup romaine lettuce chopped', '1/4 cup chopped cherry tomatoes', '1 thin slice red onion', '4 green pitted olives (or black)', '1 pepperoncini sliced', '1/4 cup roasted red pepper sliced (homemade or buy packed in water)', '1/4 cup Giardiniera (I used Victoria brand)', '1/3 cup cucumbers peeled and sliced', '1/4 cup Polly-o part skim shredded mozzarella', '1/2 oz (4) turkey pepperoni sliced thin', '2 slices Prosciutto Di Parma sliced', '1 tsp olive oil', '1 tsp red wine vinegar or vinegar brine from pepperoncini', 'fresh black pepper']",254.0,19.5,16.0,16.0
159,Pistachio Cinnamon Chicken Salad,https://www.skinnytaste.com/pistachio-cinnamon-chicken-salad/,"['16 oz cooked shredded boneless skinless chicken breasts ', '1 1/2 cups Fat-Free Greek plain yogurt', '½ cup pistachios finely chopped', '1 tsp ground cinnamon', '1 tsp fresh lime juice', '4 fresh basil leaves finely chopped', '1 stalk celery finely chopped', '1/4 tsp sea salt', '1/4 tsp freshly ground pepper', '2 scallions finely chopped']",177.0,6.0,25.5,5.5
160,Blood Orange Endive Salad,https://www.skinnytaste.com/blood-orange-endive-salad/,"['1 head endive', '1 blood orange', '1 tbsp crumbled gorgonzola', '1 tbsp fresh squeezed blood orange juice', '1 tsp extra virgin olive oil', '1/2 tsp white balsamic', 'salt and fresh pepper to taste']",256.0,40.5,10.0,8.5
161,Open Faced Tuna Sandwich with Avocado,https://www.skinnytaste.com/open-faced-tuna-sandwich-with-avocado/,"['5 oz can albacore tuna (in water) drained', '1/4 cup carrots minced', '1/4 cup celery minced', '1 tbsp red onion minced', '1 tbsp Hellman’s Light mayonnaise (or greek yogurt)', '1 tsp red wine vinegar', 'salt and pepper to taste', '3 slices multi-grain bread toasted', '6 thin slices tomato', '3 romaine lettuce leaves', '1/2 medium haas avocado thinly sliced', '0.5 oz alfalfa sprouts']",247.0,28.0,18.0,8.0
162,"Baby Greens with Goat Cheese, Beets and Candied Pecans",https://www.skinnytaste.com/baby-greens-with-goat-cheese-beets-and/,"['4 oz Chavrie goat cheese log', '8 cups mixed baby greens', '4 small red beets cooked and cut*', '2 oz glazed pecans (I used Emerald Pecan Pie)', '2 tbsp balsamic', '2 tbsp extra virgin olive oil', '1 tbsp honey']",267.0,19.0,7.0,19.5
163,Greek Salad Sandwich,https://www.skinnytaste.com/greek-salad-sandwich/,"['2 tbsp red wine vinegar', '4 tsp extra virgin olive oil', '5 tbsp Kalamata olives minced', '4 thin slices red onion', 'coarse salt and fresh ground pepper to taste', '4 tbsp crumbled feta', '12 oz ciabatta bread cut into 4 pieces', '8 Romaine lettuce leaves', '1/2 medium cucumber thinly sliced', '1 medium tomato thinly sliced']",291.0,46.0,8.4,8.0
164,BLT with Avocado,https://www.skinnytaste.com/blt-with-avocado/,"['3 slices center cut bacon (oscar mayer)', '2 slices honey 7-grain bread toasted (nature’s own)\xa0 (or sub for GF)', '1/4 cup lettuce of your choice', '2 thin slices tomato', '1/4 haas avocado sliced', 'salt and pepper to taste']",292.0,34.0,14.0,13.0
165,PB + J Yogurt,https://www.skinnytaste.com/pb-j-yogurt/,"['6 oz fat free plain Chobani', '4 tsp reduced sugar grape jelly', '2 tbsp red seedless grapes cut in half', '1 tbsp reduced-fat peanut butter', '1 tsp unsalted peanuts']",258.0,25.0,21.5,7.5
166,Grilled Potatoes,https://www.skinnytaste.com/grilled-potatoes/,"['2 (13 oz total) medium russet potatoes washed', '2 tsp olive oil', 'sea salt and fresh cracked pepper']",172.4,29.3,3.5,4.8
167,California Grilled Chicken Avocado and Mango Salad,https://www.skinnytaste.com/california-grilled-chicken-avocado-and/,"['12 oz grilled chicken breast sliced (from 1 lb raw)', '1 cup diced avocado', '1 cup diced mango (from 1 1/2 mangos)', '2 tbsp diced red onion', '6 cups baby red butter lettuce', '2 tbsp olive oil', '2 tbsp white balsamic vinegar', 'salt and fresh cracked pepper to taste']",258.0,12.2,20.7,14.6
168,Farro with Feta Cucumbers and Sun-dried Tomatoes,https://www.skinnytaste.com/farro-with-feta-cucumbers-and-sun-dried/,"['1 cup uncooked pearled farro', '2 tbsp minced red onion', '1/4 cup minced sun-dried tomatoes', '1/4 cup fresh grated feta', '2/3 cup finely chopped cucumber seeds removed', '1/4 cup finely chopped bell pepper', '1 tbsp fresh lemon juice', '1 tbsp olive oil', '1 tbsp finely chopped mint or parsley', 'kosher salt and fresh cracked pepper to taste']",241.0,39.0,9.0,6.5
169,Asparagus Prosciutto Panini with Garlic Mayonnaise,https://www.skinnytaste.com/asparagus-prosciutto-panini-with-garlic/,"['2 oz thin asparagus tough ends trimmed', '1 tbsp Hellman’s light mayonnaise', '1 clove crushed garlic', '3 oz ciabatta sliced open', '1 slice (1/2 oz) prosciutto ham (Dilusso or use ham)', '1 slice low fat swiss (Sargento)', '1/3 cup baby arugula', 'olive oil spray (Misto)']",337.2,45.9,18.5,9.2
170,Arugula Salmon Salad with Capers and Shaved Parmesan,https://www.skinnytaste.com/arugula-salmon-salad-with-capers-and/,"['1 1/2 cups baby arugula', '4 oz cooked sockeye wild salmon skin removed', '1 tsp capers drained', '2 tsp red wine vinegar', '1 tsp extra virgin olive oil', '1 tbsp (.25 oz) shaved parmesan', 'salt and fresh pepper to taste']",287.9,2.1,32.6,16.1
